zcr,spectral_c,rolloff,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
131226,3237.024467978614,6228.183401156468,-140.7743,55.93842,-12.305976,44.334286,-10.598108,10.867342,-0.9454211,22.24718,-9.377724,15.238384,-3.057164,9.061382,-8.799073,8.731085,-12.109936,5.5577335,-12.472168,6.35424,-3.8567278,4.7147374,metal
119443,2291.710323181889,3886.018729154582,-76.3725,123.24473,-89.86509,76.42124,-21.255945,22.29254,-13.6527815,14.644066,-6.308824,9.905394,-3.9231298,5.387962,-2.486064,5.023802,-2.9837399,5.0996995,-4.385921,-1.2859751,3.081683,0.17093512,metal
62718,2250.828321006332,5112.253876794519,3.6384408,104.7562,-0.8330117,55.920498,-29.22942,31.247383,-14.18906,20.21433,-8.2728195,15.177011,-14.592084,15.659341,-12.991372,15.278262,-6.9236765,9.862301,-6.496095,4.8992124,-0.7789392,6.457739,metal
91020,2269.161870673109,4186.5592938841355,-100.42342,104.69319,-57.254005,56.57685,-5.55565,22.833267,-6.1715155,23.097109,-19.071957,17.795355,-13.782981,9.9627905,-14.858659,0.34510854,-7.337756,6.9754953,-12.673841,-0.5505402,-11.756443,-1.53629,metal
79586,2254.6069856925624,4381.532206170244,-82.511116,97.34172,-34.367928,71.4085,-3.2920291,17.37537,-9.026282,16.017792,-19.010939,12.084585,-9.567408,13.953283,-14.459843,7.9577518,-7.1279078,5.176864,-7.204416,0.6724305,-4.8359213,-2.1045957,metal
108199,2954.987188654447,5928.192407736369,-103.65423,73.85045,-16.147516,53.169357,-25.08461,33.998917,-13.661814,25.987873,-18.908802,18.671436,-12.789649,9.549379,-16.15425,8.778935,-12.5422325,5.3737335,-8.111423,6.6675034,-4.50298,2.928183,metal
87308,2814.947126355226,5897.1582824282195,-1.694594,73.40456,-15.908845,55.80444,-1.902661,34.030216,-8.318228,32.759865,-9.707088,20.836563,-9.03743,13.959178,-9.585643,4.956871,-6.618671,6.479055,-6.448527,2.2295117,-3.010702,1.9822056,metal
122760,2877.5418765981062,5198.586533407048,-117.906,65.43348,-51.41982,74.08295,-13.754416,25.73151,-13.124018,32.21793,-10.338713,21.69744,-7.7939715,12.340983,-14.446545,5.7806864,-13.260107,4.5684395,-11.387195,-0.67354196,-4.5681386,-0.22116138,metal
57156,1983.7751572892867,4242.224206061485,-82.13019,98.281494,-16.52184,68.43462,1.4349232,29.857725,-5.2819605,24.396568,-10.477876,14.397421,-7.896055,10.021555,-8.499246,6.6745677,-6.288647,4.4420295,-7.257452,2.3182235,4.238797,1.0996614,metal
95664,2390.3250704082166,4449.812277950986,-135.4813,93.3442,-43.302967,59.231857,-8.526451,20.959759,-6.542696,21.902744,-18.983,17.052895,-15.888565,11.074281,-18.491041,-0.81779623,-5.6230206,4.6707034,-8.742449,2.119905,-8.560504,0.22010219,metal
104513,2647.101020684193,5304.828659730279,-46.60955,86.80202,-34.776672,49.884212,-18.167683,28.716515,-23.474314,15.655808,-8.9346695,10.58892,-18.180576,12.433222,-13.548781,4.6677155,-11.675347,5.3136535,-13.538422,1.375298,-4.715323,-3.121172,metal
83531,2384.6349583424853,4584.132502084542,-120.14749,91.317215,-38.84589,75.0084,-3.8132598,22.665588,-8.11944,23.6549,-14.6307745,13.3709755,-9.403306,13.706296,-9.315235,3.5922232,-11.855697,1.0299132,-10.711126,-3.2468278,-3.4659472,-4.5812964,metal
134865,3047.6177641277013,5735.609297962587,-84.9103,64.6441,-36.324474,65.36853,-13.865839,22.854403,-15.553912,36.286213,-13.659292,21.254707,-9.240201,19.162218,-10.595865,12.313643,-9.781299,10.54769,-9.899094,5.0463266,-5.341125,3.790612,metal
82914,2566.9185833118963,5444.63627012036,-12.502043,91.31737,-23.075956,50.965084,-12.095052,30.911148,-14.991018,23.052809,-14.263139,23.069014,-17.673542,13.15619,-15.185923,3.9460368,-9.08401,5.5478163,-9.836834,5.62546,-7.034442,1.4145368,metal
100945,2657.9674957848256,5358.286959831787,-75.01482,81.182755,-20.20419,68.30383,-11.353893,23.65647,-19.828419,24.19209,-13.164456,22.281841,-11.5525,13.55542,-15.050375,3.3055708,-10.503453,5.0824904,-10.67766,3.868277,-4.9394464,3.2592075,metal
107487,2716.9196684869157,5123.145380927349,4.0256376,83.2709,-37.250732,62.33895,-14.855973,23.411692,-10.471727,16.797785,-7.959584,16.292543,-11.260961,13.323189,-7.821479,6.427265,-5.4810553,4.683699,-5.142145,3.0244691,-2.774903,3.8161283,metal
129676,3113.7731348583598,5829.252918358468,1.1601229,66.66129,-23.696735,60.95991,-18.879902,29.750109,-17.541328,21.03256,-11.1868925,18.81291,-13.0625515,19.95668,-10.566299,10.513516,-9.33812,8.417269,-6.6506505,5.009334,-6.475538,7.6075783,metal
93849,2644.877602637342,5176.9201008736945,-105.01983,80.71132,-28.524954,66.808876,-20.705503,29.117426,-9.36118,22.350224,-12.045787,13.597408,-14.733175,11.056683,-15.270405,5.311227,-14.495983,4.748026,-11.455179,-0.11249124,-6.5016904,-2.6687663,metal
93142,2966.002257457456,6189.363682297709,-149.9959,67.87112,-6.662219,32.076023,6.0948653,12.234471,9.144557,10.1837845,3.77116,10.598272,0.76798576,7.7185936,-1.1560501,-3.2983494,-7.5336413,0.42327073,-4.0075684,1.2604561,1.4773557,5.4814763,metal
76668,2241.1592828907596,4490.771994181409,-95.38948,92.07625,-28.034971,52.784756,-3.0201979,25.395443,-6.1320233,20.092928,-10.223895,12.403391,-8.271537,11.690027,-9.267028,2.800758,-4.4346385,5.4987206,-6.276275,3.8276265,-0.42816383,4.6510053,metal
95664,2390.3250704082166,4449.812277950986,-135.4813,93.3442,-43.302967,59.231857,-8.526451,20.959759,-6.542696,21.902744,-18.983,17.052895,-15.888565,11.074281,-18.491041,-0.81779623,-5.6230206,4.6707034,-8.742449,2.119905,-8.560504,0.22010219,metal
117176,2803.0748358615183,5262.3867663319315,-64.16982,74.51786,-45.95962,65.874855,-14.656126,23.85036,-13.76839,37.75473,-10.581907,21.380354,-9.340069,17.906586,-10.783357,11.354785,-11.16355,8.706444,-8.961847,3.225159,-5.7429667,2.4133368,metal
114359,2906.627286728838,5518.770109030597,4.921885,75.08444,-24.7378,57.01522,-21.784542,26.046984,-12.561589,17.442467,-10.24161,18.605198,-13.02789,18.950468,-9.700774,11.361167,-7.272072,7.7243614,-5.398254,3.411697,-6.9312916,6.545413,metal
105181,2656.9415563624257,5327.1529124673725,-75.53899,81.87487,-22.043093,69.87399,-11.727046,25.740551,-18.521591,27.030558,-14.075854,22.139402,-12.094865,14.948557,-13.516832,5.8093734,-10.149074,6.777922,-10.485089,4.3710833,-5.463434,2.9659278,metal
130190,3048.9220499644593,5663.032577762471,-58.747185,70.53281,-19.414593,73.597404,-27.754702,23.767187,-17.899994,21.221153,-16.954805,16.129747,-15.227396,14.870985,-18.699232,11.312017,-14.634688,4.3110847,-12.718693,1.1638564,-8.023702,0.9185028,metal
84995,2410.877842769515,4950.005437935035,-16.719742,94.1185,-32.79254,61.47652,-10.0955,34.224144,-11.96456,28.192856,-15.31869,19.32519,-8.285293,17.9421,-7.449494,12.822297,-6.200847,6.3855677,-6.8941946,4.4594626,-4.1721115,4.2169886,metal
93602,2378.492400270937,4748.421016259425,-57.683716,101.41867,-41.490356,55.114075,-23.33916,28.144375,-12.126061,18.1419,-15.424081,11.882043,-10.801529,9.3880205,-12.276187,4.7993793,-12.402427,5.4169803,-8.848058,0.04660589,-3.1737278,-3.3671906,metal
91020,2269.161870673109,4186.5592938841355,-100.42342,104.69319,-57.254005,56.57685,-5.55565,22.833267,-6.1715155,23.097109,-19.071957,17.795355,-13.782981,9.9627905,-14.858659,0.34510854,-7.337756,6.9754953,-12.673841,-0.5505402,-11.756443,-1.53629,metal
121277,3274.5023368834463,6408.00146824246,-52.940296,50.09013,-11.491269,46.324932,6.543001,10.116378,5.4855285,8.844899,5.929942,6.625154,-4.0330343,9.778293,-3.1172316,3.653597,-6.502194,1.0854731,-4.4821963,4.709674,-2.7553267,0.4985645,metal
106296,2685.678092549599,5331.258043612239,-71.29067,82.33941,-30.162804,56.456177,-10.86737,26.810652,-15.801576,25.331217,-15.626408,17.750357,-13.054565,14.61381,-14.269172,9.53343,-10.371092,8.0878525,-7.4607277,5.422095,-4.3960843,3.0448642,metal
86604,2302.5331091308367,4598.9875811158645,-99.95563,106.37162,-40.666348,52.714966,-20.737127,25.27559,-11.82884,22.08307,-12.473506,13.768815,-14.382096,15.966247,-11.722279,5.764827,-9.158442,3.6357818,-8.885519,2.3823903,-3.6856723,0.15407738,metal
94660,2743.0733398472707,5626.144685324826,-197.25984,74.13584,-10.736386,54.705547,-7.6014204,18.409927,-18.879753,11.596195,-14.562567,18.414227,-16.470968,12.57096,-10.469237,12.352262,-6.260325,10.485498,-7.064262,3.7278063,-3.2286577,0.6580453,metal
94663,2459.5208917950536,5024.347447795823,-15.672692,100.08496,-37.597607,45.951027,-20.771992,25.640266,-18.628998,26.507004,-20.164482,21.119764,-13.650189,10.966076,-15.529786,3.6817815,-7.7056265,3.9328868,-8.118255,6.9473057,-2.0590785,3.8998313,metal
113449,2760.046329528715,5259.580621918503,-86.23198,76.771484,-42.36282,53.992195,-8.330779,29.406782,-7.8969398,26.659845,-14.230666,18.45901,-17.9542,9.866014,-19.030064,6.4777346,-8.350163,4.8721023,-11.783129,1.6611494,-10.603471,-3.7784686,metal
95331,2710.4946368936166,5323.439142709542,-74.911835,79.12138,-40.891678,54.720924,-9.688235,37.257725,-14.983511,20.934235,-17.433065,16.575285,-11.098043,15.470943,-11.12968,10.475514,-6.382457,5.542599,-7.292282,2.9142509,-0.5732951,-2.8404098,metal
112130,2986.8439276969357,5817.953399162558,-76.82907,68.00133,-11.254527,76.371796,-17.47723,25.340322,-17.897217,20.36891,-21.417898,14.218315,-15.766988,12.519557,-18.503286,10.830413,-13.70179,4.8676705,-11.978017,1.642398,-7.640708,2.2286708,metal
118986,2743.501897829641,5129.681948774652,26.65341,79.78971,-52.055866,51.3199,-16.369469,22.018023,-17.463215,30.917307,-15.998287,16.131706,-12.192199,11.308361,-12.454751,5.203653,-7.6789837,10.18491,-9.732246,-1.7004977,-7.616974,-3.9348874,metal
110404,2710.685063541092,5083.10161687935,-74.115265,80.08523,-46.961487,51.019073,-9.135112,31.777958,-6.3894787,24.861723,-19.146336,20.790165,-11.678598,13.847807,-16.471899,7.7532353,-10.609654,7.502063,-10.357538,4.9837775,-8.218247,1.2317387,metal
110447,2752.29322058845,5234.80827880293,-43.095963,75.37249,-47.823303,53.022266,-12.325954,36.862835,-8.285685,28.386372,-14.524615,22.091658,-7.3449435,15.974339,-13.12713,12.259998,-10.446625,5.9282713,-6.671972,5.2811685,-2.3263977,3.5843415,metal
61806,2090.1932442834777,4392.865032718242,-67.92382,108.93854,-33.82898,50.48988,-21.362122,21.491247,-14.87039,11.620576,-19.260172,10.526649,-13.919645,5.553815,-14.430823,1.987512,-14.659934,-3.0335083,-13.951229,-2.0778677,-9.04986,-7.537605,metal
66274,2030.4879162777115,4224.296523800029,-35.695076,115.43365,-40.62704,75.3601,-12.551094,21.83495,1.8066261,15.609134,-0.17512898,10.240897,-11.757829,15.403562,-12.46797,4.627135,-2.4704883,-1.6719061,-0.34323013,-7.7706203,0.99066806,-4.180941,metal
106969,2699.3192596934564,5384.857899960121,-89.35648,82.35881,-23.250645,68.10648,-13.07544,22.44569,-18.51355,26.229427,-14.34578,21.501034,-13.874236,12.476177,-14.113441,3.7539756,-10.1055975,5.3978124,-11.110423,2.683608,-5.685,3.0929544,metal
100674,2464.2908930549056,4549.026552983613,-93.58541,89.861046,-55.879726,51.63358,-5.5666103,28.788872,-13.892081,27.35178,-15.314686,22.830261,-12.409005,9.700516,-19.727625,-0.77840775,-9.097811,12.417602,-5.458702,4.236134,-10.867431,-2.947071,metal
81887,2292.549786581338,4820.373223607889,-79.10418,106.81736,-38.745987,39.85337,-26.75446,32.47149,-15.025887,29.701763,-11.370744,13.771312,-14.506494,16.162413,-3.0711157,3.5666041,-17.278639,-2.1247182,-12.567954,-1.2384824,-1.2078115,9.03112,metal
128566,2980.036506224992,5461.947766368185,10.01984,74.12789,-32.235733,62.768585,-23.328833,30.029894,-14.879809,20.159203,-12.146163,19.189722,-14.9750185,18.799034,-12.281959,11.286605,-9.482749,7.921746,-5.6180816,4.6552825,-5.284729,6.832844,metal
79540,2323.601875913331,5018.635236912703,-96.65291,101.72488,-16.835794,47.30034,-27.080929,28.283823,-17.181023,21.641132,-17.88522,7.0213947,-14.604523,15.221765,-16.001877,3.4856997,-13.509424,0.34934786,-9.605408,2.968746,-7.052401,-3.1193736,metal
30828,1443.8328604648946,3286.428103701421,-90.71683,128.03282,-34.729866,73.73097,4.3483534,28.08752,-0.5214481,17.3454,4.391154,12.304352,2.2642078,5.6752715,-6.7603726,-0.4775195,-0.28337696,5.876618,-3.9556608,-1.294904,3.513754,-1.2508035,metal
70873,2218.8259040519374,4780.271171693736,-45.855606,107.999084,-11.737645,66.32688,-30.20683,9.242658,-25.778023,21.871574,-17.935884,10.272775,-14.112474,18.74616,-14.23165,-2.2294466,-5.779099,-5.8612456,-2.5481038,1.4804813,-5.618702,-2.821037,metal
106555,2707.018738133517,5291.122684345998,-104.72376,87.75372,-33.24886,48.474255,-28.912521,22.51424,-24.98013,20.53738,-12.062983,18.249126,-15.186173,10.295276,-13.891189,10.281916,-4.697016,9.941506,-5.6219497,4.79159,-11.673745,2.961579,metal
119190,2789.4336298009543,5346.429542488399,-28.094532,84.013565,-43.699223,47.963398,-22.446867,19.900108,-25.177614,24.78486,-13.102411,24.660822,-16.40272,17.5464,-15.407458,8.628104,-9.936692,7.057453,-9.476335,8.425924,-3.5276392,2.6218975,metal
101855,2807.805756002086,5673.857467191126,-78.647804,80.88359,-24.585789,47.03045,-23.746138,27.425705,-17.417696,22.27785,-13.530479,21.572744,-11.101342,15.5853405,-9.702448,10.518509,-8.840232,6.216417,-4.7644897,4.530612,-3.4233685,3.1702118,metal
95449,2847.682766447227,5929.641277552204,-73.529945,74.65846,-16.444176,55.64547,-7.73465,36.538662,-18.304913,27.820955,-11.9202,20.062939,-11.357838,14.711522,-7.2920494,9.596542,-6.747253,7.88831,-3.5775132,2.6620142,-5.1000323,3.0332627,metal
89461,2725.311102696294,5496.87885187065,-201.1977,76.78211,-14.798453,68.737755,-12.944738,36.95659,-10.983901,23.68839,-12.268321,16.671507,-11.074646,15.571094,-11.184891,10.576071,-3.8928409,7.0756917,-9.829377,2.664597,-8.994469,-2.2220016,metal
113596,2699.8589073701387,5157.318724169809,8.767137,82.828575,-30.575233,66.71375,-16.364315,16.565092,-10.755587,29.541245,-25.093517,16.819788,-11.389716,12.785202,-13.344588,9.790851,-14.259832,9.601506,-8.033488,5.1764836,-2.9545672,4.401341,metal
111538,2939.5934644365843,5806.928665621374,-108.10116,65.7679,-20.839346,47.553825,0.86709434,8.987104,-3.201554,20.969145,-10.341167,7.8690696,-8.121823,12.04054,-9.151338,6.9961557,-8.7440605,5.779834,-12.3590975,3.4397657,-7.3712373,4.8633327,metal
80371,2642.092457179371,5567.132384262616,2.783727,77.063034,-17.550632,57.951275,0.7442923,28.829195,-7.858991,27.606932,-13.541932,17.285963,-7.569737,13.035099,-8.743486,6.266875,-8.743375,5.6306767,-10.76285,1.7261285,-7.037579,-1.5987146,metal
117472,2683.232916635994,4972.29638332004,-110.88208,83.1775,-45.262383,56.575737,-7.4917903,19.974426,-13.3807125,21.210558,-15.712456,18.088774,-18.111538,12.935681,-17.24048,3.3142946,-7.573793,5.8615556,-7.923912,6.83218,-5.666312,1.3475283,metal
105375,2629.850144286781,5190.917515588747,-96.3197,90.949715,-32.219543,54.32833,-23.034355,27.715986,-16.943092,21.053059,-18.197134,22.608377,-9.003789,14.271802,-10.993185,10.094118,-11.178228,5.784659,-9.891548,4.401553,-6.972505,1.2492706,metal
98965,3702.0628032503205,8072.9693844257545,-59.16709,45.31407,36.86272,15.699402,15.664842,1.6692803,7.293103,8.811882,5.8277197,7.989068,-2.2795851,1.9039612,-0.9152531,0.04223727,0.096951865,-0.82935286,5.5751543,3.8229442,5.5785375,4.9321375,pop
43800,1988.190130588844,4267.096471233323,-170.91998,105.89472,31.076893,22.2533,12.815128,-5.1583705,11.237187,-2.101558,-0.15285507,5.0800486,-11.545419,-3.6124885,1.3871292,-6.623908,-2.4314053,-7.361183,-2.5520241,-1.7074575,-6.140265,5.0694423,pop
68572,2525.591958741718,5552.801896026682,-73.37298,97.49157,16.85425,-0.594387,7.1818285,4.867855,0.7571249,-5.5480394,0.99840677,4.9286504,-5.8325953,-4.9275804,-0.031149738,-3.0371108,-0.14768411,-2.3753452,0.72812515,0.6892206,1.9680396,0.8018674,pop
80937,2838.512094103497,6486.948219529438,-72.144135,81.281204,16.711231,8.694823,14.176612,-1.0479516,12.842173,-0.5259741,3.1425319,3.158665,-3.4713526,-1.1356596,-0.681559,-3.9962845,-1.0828953,1.7924242,3.5001466,5.9226165,6.341417,2.435463,pop
126505,3889.142797928619,8055.1083168684745,-52.5842,37.49237,14.0829,18.178389,16.777842,5.9521375,6.4206605,2.6906488,-0.4442706,3.2166364,-3.9433193,1.6200885,0.31675982,-0.13732655,-0.51162356,-1.5674168,2.069654,1.238651,4.5860524,1.6267928,pop
95231,3001.399838354504,6442.932553744925,-37.086514,68.89868,10.490168,23.945831,15.357448,3.5560462,11.680305,2.9196262,2.5507562,4.7550306,-1.5914156,2.5622606,-1.0137556,-1.6478769,0.51025313,-2.8272688,-3.4260342,-4.1053457,-4.2154727,1.0942317,pop
119009,3486.442168970654,7442.561131453016,13.437182,58.23463,-2.180756,5.0175614,8.057978,-0.49256986,4.0949907,2.2513356,4.302015,3.597891,-0.4968401,2.419866,1.8900307,2.17456,1.943335,-0.16784847,-0.6151825,0.75842845,0.7384029,2.008886,pop
103349,3131.3254321239874,6553.363079593242,-25.120617,70.808525,2.9293945,7.533097,1.4523046,2.8564467,1.9144237,-6.8212695,0.29936555,-1.943024,-6.645998,-0.24678154,-0.7579964,-4.2492867,-2.4382405,-5.674394,-1.5684768,0.6676503,1.6919544,0.7857563,pop
65037,2467.9251574059203,5480.674825079756,-6.970078,68.913506,3.7833157,28.208189,2.2899938,13.620598,1.0365927,5.998481,2.752038,15.027528,-8.769489,0.79712576,-7.2107625,2.9348762,0.5577973,11.352592,11.470961,14.175334,-0.92836416,0.80005354,pop
49911,2053.421991406216,4506.526371719113,-204.71895,101.62684,26.381647,9.190345,10.471229,5.1170764,-9.461806,9.306169,-12.484944,-2.4797275,6.2220006,-9.485394,-2.5450125,-9.031072,-10.174723,-4.0439625,-7.7589335,-5.142255,-1.8246578,-4.4192715,pop
84577,3433.985232759774,7932.862007866879,-48.96048,62.627907,34.227123,12.322167,16.563198,8.6150255,8.76582,5.259592,6.7995486,9.060048,-4.08107,-0.7451284,-0.3800392,-0.47521973,0.65018153,1.7141889,1.3645209,1.9240904,3.8515859,1.6070633,pop
90786,2835.1193750729913,5944.9793131888055,-68.98024,73.7614,-12.468053,9.550569,-0.04061061,12.724539,3.1635811,-0.07432033,2.5329216,2.8792171,-1.67285,-3.015692,1.6231787,1.0967094,0.9344072,-0.41497242,-1.2391865,-0.757969,-1.7024553,-1.037584,pop
86783,3141.5753946328723,7236.996481202871,-59.553257,77.30153,26.371853,3.1852462,6.7586684,-0.050267998,-0.61978555,-0.6796597,4.1412916,-0.4434503,-4.5369034,-3.5553582,-2.1957288,-3.553862,0.2593466,-4.6769705,-4.603607,-3.7484083,-1.3896255,-0.843027,pop
105415,3644.7182701299485,7658.242889899942,-68.860146,40.489044,25.370588,35.75651,13.383734,2.8279078,12.753465,4.4852962,3.3516154,10.027184,-2.3804998,2.9910667,-1.797354,-3.3833578,-1.5395714,-1.6549704,-3.513972,1.37864,2.029009,1.5067811,pop
109216,3237.8331640737974,6701.355971758991,4.7703776,64.47057,-2.4510317,10.431801,3.2528353,7.8335495,3.102925,1.4057891,6.74539,4.8804116,3.2767138,1.7484332,3.332859,2.34681,1.4260108,-0.6030357,-2.1771777,-1.6003815,-0.61300385,-4.0475216,pop
95685,3301.0929851622573,7301.5711100638055,-40.904087,61.54,9.868572,10.098781,8.45437,5.3719335,8.382931,3.5187213,8.25046,5.878693,-0.09783133,-0.5606232,0.55596256,-1.9817557,1.9108728,0.079080336,-1.2651285,1.2358273,1.498413,0.9474674,pop
70516,3047.49275477347,7385.888671875,-36.638824,73.07811,39.13519,20.312124,12.493178,2.1483605,11.728564,-2.4226382,6.638518,3.1705887,-5.384551,-3.1425967,-5.7730885,-7.6773415,-7.6028104,-6.835557,-6.102331,-1.5734946,2.1192527,-1.5688884,pop
43831,1900.3844542030547,4189.7318191705335,-111.209496,103.16529,10.905522,34.357307,22.339897,17.869793,6.80789,6.331836,5.4936476,0.6140278,0.33871177,3.830157,2.0371506,-5.515562,1.202086,0.39945248,0.34034634,1.6778245,-4.0568786,-6.401182,pop
96547,2939.0735056773756,5748.815663065545,-87.756744,64.35611,-12.972931,16.03289,0.49571225,0.40936783,4.4360785,-2.724951,-0.31445345,-0.049785286,-5.933358,-4.269221,-3.506904,-4.622468,-4.0879188,-3.3189278,0.21254046,2.700192,2.48148,0.21681046,pop
58321,1997.915262326416,4139.121297672564,-135.34387,107.812935,-13.434144,19.03715,8.818381,12.483625,1.020211,11.321146,2.5564573,1.232673,-6.3871174,5.8662148,2.8857546,1.0191559,-1.7738508,-0.50447905,-1.0789493,-0.16752356,-0.8999767,-2.1370232,pop
97079,3267.7669115148387,6921.259437083092,-15.759891,59.259125,-1.6016735,12.55983,8.738309,3.9566612,2.043591,4.2241693,4.9797945,2.8969736,2.3294625,1.9885528,1.7153718,-1.548799,-0.6098923,0.29346502,-0.0017806405,2.7616816,2.2963192,0.056353576,pop
136407,3647.914741035446,7113.759278476653,-88.39745,34.34531,-11.279144,2.1954029,-4.848073,-6.1465397,0.3227966,2.4406164,-8.163182,5.6395426,-9.395805,-7.3565564,-3.9509275,2.3662984,1.2415485,10.829779,9.384048,5.2883143,-2.9361339,-5.5764174,pop
90050,3263.258088175465,6830.038926551624,-112.48632,59.74963,14.487183,19.165525,15.12468,-3.2217548,6.0984907,-6.6846037,1.4646184,-1.1716869,-1.2355337,-0.76785064,1.8864989,-0.68053776,-2.299131,-3.5012817,-3.895387,-3.3961256,-2.4341416,-2.0811532,pop
83950,3422.0718638850176,7953.037936394287,-94.507706,55.67104,29.26626,27.035044,20.046722,1.1847866,12.946829,-0.7985387,8.866569,-0.6815193,-5.3425074,2.208084,-4.61362,-0.9867294,-1.4889773,3.1169028,2.5042706,4.1002727,9.17729,4.741727,pop
141725,4036.598130091535,8331.018094728828,-34.210644,40.406387,17.489128,13.413984,13.248571,7.4519534,18.189602,2.7271252,4.349294,5.8229604,-1.1435416,3.119577,2.4273858,-2.0804286,-1.2731378,0.15447474,2.3218355,4.3090773,2.1351736,2.950754,pop
123981,3934.6761087225946,8525.399801515372,-19.463871,51.93026,36.98562,13.087389,14.581279,3.2041857,15.301873,-0.7822039,7.2343645,10.400961,-0.37910375,6.2263556,-1.184076,-2.121196,-1.5716728,-0.76383245,0.023975912,2.8406336,0.825388,1.8610222,pop
126505,3889.142797928619,8055.1083168684745,-52.5842,37.49237,14.0829,18.178389,16.777842,5.9521375,6.4206605,2.6906488,-0.4442706,3.2166364,-3.9433193,1.6200885,0.31675982,-0.13732655,-0.51162356,-1.5674168,2.069654,1.238651,4.5860524,1.6267928,pop
94529,3123.1590150815546,6616.363936068011,-42.77917,62.83609,4.7744255,24.058712,9.644877,-1.8775445,9.2715845,-2.9615216,3.1853058,5.93049,-4.7646003,3.0226665,-1.2427323,-3.5176892,-0.3216973,-1.4421915,-1.8625424,-0.021485602,-0.72855735,-0.9859189,pop
80840,2516.390402631999,5087.9478366081785,-81.73381,78.610695,-17.252422,24.50192,8.414266,2.150656,5.5259156,1.9490924,8.798311,-0.12679602,0.49805018,4.6413984,2.3908505,5.500485,0.62395763,-1.7902766,2.3145907,7.849369,5.016517,-3.3292644,pop
117661,3758.780588956461,7853.9235834179235,-44.29027,51.353466,24.98347,12.159331,10.877901,7.6190543,8.214766,-0.7635585,5.949929,4.7551455,-2.5091753,1.3244871,-1.9542974,-0.45069,0.23999718,-1.9988122,-1.9629549,-1.0330986,0.52279085,-0.37718767,pop
89872,3145.363681067722,6691.938317956062,-47.97561,54.154396,-3.9600956,21.494438,13.905075,5.998558,13.758749,1.0650278,6.7291703,6.2205725,1.6177514,0.4570347,2.4155867,-5.5845766,0.31104818,-0.9976577,0.643485,1.2561009,2.0714836,3.0291598,pop
44846,2125.3878140504357,4978.558165512616,-169.12946,94.64907,24.48003,27.384008,11.639039,14.885311,4.2372394,12.381323,10.709881,5.1241975,-0.34837672,1.2524844,-4.157143,-3.124799,0.30709672,-3.5452862,-2.8116305,-5.7679443,-5.212289,-0.09213259,pop
152492,4157.9880015154895,8677.730976290602,-14.19234,44.35686,12.703167,10.150148,11.268912,3.9660032,12.500947,-2.1676478,10.718737,2.298257,5.047687,-0.86594415,3.802936,1.6671032,1.5021023,-0.19007099,-1.0180194,4.7853785,4.856835,3.0484767,pop
102083,3672.8534760255566,7783.88654881453,-39.63845,33.950104,9.583242,16.655977,14.907743,11.1967535,21.489483,9.884768,14.735058,15.624816,2.0449588,2.5801914,0.3670874,1.6488098,6.9265532,8.2295065,9.359765,6.963522,1.5010893,-1.1233692,pop
90370,3142.6674701457778,6826.525000906323,-91.86157,56.67706,13.78416,15.054893,0.90431386,-4.078767,-0.2301472,0.56696546,-4.5866685,-2.6130123,-2.7646897,-3.1039546,1.7949008,-0.9554365,1.3964492,0.9222286,1.0760108,0.91093427,3.2876027,0.21057044,pop
55826,2489.4473576233404,5976.6962392147625,-104.46266,86.86334,28.752209,26.619091,8.907512,5.6653743,7.7535825,0.4625298,6.6260905,6.566947,0.37621814,2.1416805,-0.022565212,-0.3600164,1.3141512,1.316762,1.9381442,1.227499,-0.12366294,0.84063095,pop
114449,3279.5319128282426,6952.518387017836,-35.28506,61.266712,14.046019,28.64897,4.323977,-1.36498,-0.7844542,5.128748,5.3517685,1.225838,-7.2616506,-0.52043027,0.21532689,-1.293997,-0.10745001,-1.2567122,-2.5306873,0.5741173,1.5747035,-1.7188455,pop
123822,3501.7665179005758,7199.7089005401685,-23.21333,53.82879,-0.67234534,14.730805,4.880046,6.7325773,4.8463497,4.9538507,4.270914,3.113792,2.547736,2.9871147,4.6368046,2.8531508,2.1794672,1.0684476,-0.4681677,0.39431962,-1.1666565,0.54798555,pop
94565,3543.32110100659,7779.922973916038,-38.28165,47.84698,20.056112,23.82138,19.78131,13.649931,14.685269,4.5588145,7.7040772,8.944438,5.4234066,1.1563925,1.087511,4.3885894,4.5845714,2.5459714,-0.24560438,4.629299,3.0109627,-1.3079076,pop
80301,2945.9657787254996,6654.684044645446,-45.62334,74.72908,15.965053,14.792884,8.999275,8.206913,5.6837645,5.250796,5.396192,2.4387598,0.7776869,1.1752402,-2.3549676,-2.947357,-2.5958152,-2.696771,-1.5035548,1.5576278,1.6043419,-0.018029114,pop
84515,3151.406048473924,7294.5599124492455,-44.98689,69.775894,11.840672,8.117906,12.628617,7.8121014,11.339222,0.18483143,9.635791,2.8409944,3.853339,-0.84170926,2.1321974,1.0832055,-0.07710406,0.64807254,-1.4845345,3.7256293,4.553656,4.2742443,pop
